,Date,Symbol,EBIT_MUSD,Name,Ref_Date,Ref_EBIT,Revenue_MUSD,Ref_Revenue,StockPriceUSD,Ref_StockPrice,Trading Country Code,Trading Country
0,2011-12-31,000060:CH,65.3615316342739,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1467.24712029779,776.952721381001,,,CH,China
1,2012-03-31,000060:CH,46.1534388513364,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,544.993591179472,776.952721381001,,,CH,China
2,2012-06-30,000060:CH,34.5574272606661,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,727.859113860688,776.952721381001,,,CH,China
3,2012-09-30,000060:CH,51.5539923356955,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,667.47157358403,776.952721381001,,,CH,China
4,2012-12-31,000060:CH,28.5811841492682,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,957.338143719038,776.952721381001,,,CH,China
5,2013-03-31,000060:CH,27.4377910004655,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,266.809384474105,776.952721381001,,,CH,China
6,2013-06-30,000060:CH,14.4739475675511,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,375.524752098913,776.952721381001,,,CH,China
7,2013-09-30,000060:CH,10.7231199045861,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,927.131929354486,776.952721381001,,,CH,China
8,2013-12-31,000060:CH,28.6331733211615,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1870.81914604975,776.952721381001,,,CH,China
9,2014-03-31,000060:CH,18.424150763496,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,618.196665728265,776.952721381001,,,CH,China
10,2014-06-30,000060:CH,27.4691986183518,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,724.540627648373,776.952721381001,,,CH,China
11,2014-09-30,000060:CH,29.9814461252745,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1441.37670988567,776.952721381001,,,CH,China
12,2014-12-31,000060:CH,6.94801397426433,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1186.11960780887,776.952721381001,,,CH,China
13,2015-03-31,000060:CH,22.3421489464452,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,447.538921097869,776.952721381001,,,CH,China
14,2015-06-30,000060:CH,27.185386436444,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,623.802121290946,776.952721381001,,,CH,China
15,2015-09-30,000060:CH,-4.33040783311233,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,748.233040113733,776.952721381001,,,CH,China
16,2015-12-31,000060:CH,-23.3353553496924,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,839.303516017255,776.952721381001,,,CH,China
17,2016-03-31,000060:CH,-7.77772598982817,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,442.283362527648,776.952721381001,,,CH,China
18,2016-06-30,000060:CH,28.5947474994388,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,446.193185170212,776.952721381001,,,CH,China
19,2016-09-30,000060:CH,42.375262512917,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,773.273947342787,776.952721381001,,,CH,China
20,2016-12-31,000060:CH,33.2154256646114,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,600.022419665208,776.952721381001,,,CH,China
21,2017-03-31,000060:CH,47.5698657841515,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,692.293372391804,776.952721381001,,,CH,China
22,2017-06-30,000060:CH,65.5494343675053,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,751.539530299207,776.952721381001,,,CH,China
23,2017-09-30,000060:CH,69.7290471758505,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,738.707231204467,776.952721381001,,,CH,China
24,2017-12-31,000060:CH,55.4688523799948,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,633.097339871633,776.952721381001,,,CH,China
25,2018-03-31,000060:CH,72.2955827522758,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,755.730044305636,776.952721381001,,,CH,China
26,2018-06-30,000060:CH,72.8212502271866,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1036.33921190344,776.952721381001,,,CH,China
27,2018-09-30,000060:CH,39.621072005229,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,821.716670329291,776.952721381001,,,CH,China
28,2018-12-31,000060:CH,43.4665558408235,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,434.219429473292,776.952721381001,,,CH,China
29,2019-03-31,000060:CH,47.5599583164182,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,608.677677886767,776.952721381001,,,CH,China
30,2019-06-30,000060:CH,27.0164575921817,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,758.064981354338,776.952721381001,,,CH,China
31,2019-09-30,000060:CH,31.0848719999534,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1150.07252390231,776.952721381001,,,CH,China
32,2019-12-31,000060:CH,39.7898055621159,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,776.952721381001,776.952721381001,,,CH,China
33,2020-03-31,000060:CH,20.6229006513689,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,865.882268747934,776.952721381001,,,CH,China
34,2020-06-30,000060:CH,39.6034663047917,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1173.98663905136,776.952721381001,,,CH,China
35,2020-09-30,000060:CH,40.3846710975712,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1090.04361296462,776.952721381001,,,CH,China
36,2020-12-31,000060:CH,20.6243272080274,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1260.96201029485,776.952721381001,,,CH,China
37,2021-03-31,000060:CH,40.6135007829911,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1405.35887948934,776.952721381001,,,CH,China
38,2021-06-30,000060:CH,85.782358990599,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1707.32366295496,776.952721381001,,,CH,China
39,2021-09-30,000060:CH,44.1722639798564,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1852.82983149983,776.952721381001,,,CH,China
40,2021-12-31,000060:CH,10.0652891177519,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1515.75860266592,776.952721381001,,,CH,China
41,2022-03-31,000060:CH,36.5587931792841,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1461.15675073707,776.952721381001,,,CH,China
42,2022-06-30,000060:CH,55.097189803496,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1658.98188015348,776.952721381001,,,CH,China
43,2022-09-30,000060:CH,39.9165273953717,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1650.62306430456,776.952721381001,,,CH,China
44,2022-12-31,000060:CH,24.1054185729692,SHENZHEN ZHONGJIN LINGNAN-A,2019-12-31,39.7898055621159,1473.95923187891,776.952721381001,,,CH,China
45,2011-12-31,000401:CH,27.3015483254073,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,575.469109962776,1145.46108675215,,,CH,China
46,2012-03-31,000401:CH,-12.5632268637065,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,302.765594552612,1145.46108675215,,,CH,China
47,2012-06-30,000401:CH,90.7333587663837,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,700.904057462494,1145.46108675215,,,CH,China
48,2012-09-30,000401:CH,53.8437027078783,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,737.44803692075,1145.46108675215,,,CH,China
49,2012-12-31,000401:CH,-2.09252779908576,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,559.712951602882,1145.46108675215,,,CH,China
50,2013-03-31,000401:CH,-50.4952134150177,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,259.069871309423,1145.46108675215,,,CH,China
51,2013-06-30,000401:CH,90.5502698942279,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,797.258611833935,1145.46108675215,,,CH,China
52,2013-09-30,000401:CH,92.7249497606483,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,808.850523632918,1145.46108675215,,,CH,China
53,2013-12-31,000401:CH,53.8165207605142,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,682.911379733126,1145.46108675215,,,CH,China
54,2014-03-31,000401:CH,-38.3160715349856,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,350.616398468693,1145.46108675215,,,CH,China
55,2014-06-30,000401:CH,71.7447321451501,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,787.427514830889,1145.46108675215,,,CH,China
56,2014-09-30,000401:CH,71.5048910026187,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,792.902722355149,1145.46108675215,,,CH,China
57,2014-12-31,000401:CH,1.65345586865196,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,593.555712323922,1145.46108675215,,,CH,China
58,2015-03-31,000401:CH,-65.3027656907221,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,240.522469078962,1145.46108675215,,,CH,China
59,2015-06-30,000401:CH,-23.3744708613241,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,576.38742138396,1145.46108675215,,,CH,China
60,2015-09-30,000401:CH,-119.112438736553,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,535.96458359987,1145.46108675215,,,CH,China
61,2015-12-31,000401:CH,-30.7317954882964,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,399.900834453009,1145.46108675215,,,CH,China
62,2016-03-31,000401:CH,-98.3013851254573,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,218.77601777018,1145.46108675215,,,CH,China
63,2016-06-30,000401:CH,14.8595501986699,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,579.723146658456,1145.46108675215,,,CH,China
64,2016-09-30,000401:CH,119.076176599413,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,567.913504079977,1145.46108675215,,,CH,China
65,2016-12-31,000401:CH,47.2706409028368,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,484.651883314807,1145.46108675215,,,CH,China
66,2017-03-31,000401:CH,-19.6189825963345,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,256.301119063314,1145.46108675215,,,CH,China
67,2017-06-30,000401:CH,94.9898133174824,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,698.364829816406,1145.46108675215,,,CH,China
68,2017-09-30,000401:CH,203.667039398071,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1187.77669484021,1145.46108675215,,,CH,China
69,2017-12-31,000401:CH,153.988882558944,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1617.93191778339,1145.46108675215,,,CH,China
70,2018-03-31,000401:CH,-58.7058553650978,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,533.484572922719,1145.46108675215,,,CH,China
71,2018-06-30,000401:CH,421.514528715535,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1483.2196696605,1145.46108675215,,,CH,China
72,2018-09-30,000401:CH,315.104461572826,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1437.11655771772,1145.46108675215,,,CH,China
73,2018-12-31,000401:CH,256.624499974696,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1802.29950275155,1145.46108675215,,,CH,China
74,2019-03-31,000401:CH,63.5238467330319,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,745.584185221297,1145.46108675215,,,CH,China
75,2019-06-30,000401:CH,465.582686231982,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1634.83774929664,1145.46108675215,,,CH,China
76,2019-09-30,000401:CH,352.900324781873,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1457.67478876664,1145.46108675215,,,CH,China
77,2019-12-31,000401:CH,149.587238152708,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1145.46108675215,1145.46108675215,,,CH,China
78,2020-03-31,000401:CH,-22.8953090972035,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,443.66173186394,1145.46108675215,,,CH,China
79,2020-06-30,000401:CH,399.405916263028,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1571.8659572645,1145.46108675215,,,CH,China
80,2020-09-30,000401:CH,364.526300407965,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1576.24293531578,1145.46108675215,,,CH,China
81,2020-12-31,000401:CH,303.534836163356,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1562.20337505949,1145.46108675215,,,CH,China
82,2021-03-31,000401:CH,25.5111151809728,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,786.463257037145,1145.46108675215,,,CH,China
83,2021-06-30,000401:CH,387.962300300861,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1737.04145218208,1145.46108675215,,,CH,China
84,2021-09-30,000401:CH,169.958364870131,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1528.2730713531,1145.46108675215,,,CH,China
85,2021-12-31,000401:CH,220.339728312194,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1533.65865233348,1145.46108675215,,,CH,China
86,2022-03-31,000401:CH,-10.062197303605,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,769.477567935783,1145.46108675215,,,CH,China
87,2022-06-30,000401:CH,372.751543396869,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1726.93402752718,1145.46108675215,,,CH,China
88,2022-09-30,000401:CH,163.454412625238,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1522.2585945459,1145.46108675215,,,CH,China
89,2022-12-31,000401:CH,217.558709913778,TANGSHAN JIDONG CEMENT INV-A,2019-12-31,149.587238152708,1530.07970591543,1145.46108675215,,,CH,China
90,2011-12-31,000630:CH,95.8633856025126,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2925.80750884233,3286.1676563306,,,CH,China
91,2012-03-31,000630:CH,78.8231768229331,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2654.89668903227,3286.1676563306,,,CH,China
92,2012-06-30,000630:CH,59.8739399520822,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2675.96839660007,3286.1676563306,,,CH,China
93,2012-09-30,000630:CH,64.3564797363661,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2986.7412482566,3286.1676563306,,,CH,China
94,2012-12-31,000630:CH,41.4676324502689,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3930.38372142237,3286.1676563306,,,CH,China
95,2013-03-31,000630:CH,58.5991803051841,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2810.30758834111,3286.1676563306,,,CH,China
96,2013-06-30,000630:CH,-9.59678657575668,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2712.36741224124,3286.1676563306,,,CH,China
97,2013-09-30,000630:CH,28.5128171614358,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2896.81696537978,3286.1676563306,,,CH,China
98,2013-12-31,000630:CH,5.07189884128,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,4109.82818395113,3286.1676563306,,,CH,China
99,2014-03-31,000630:CH,54.0756653234507,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3133.23950411287,3286.1676563306,,,CH,China
100,2014-06-30,000630:CH,70.2990896016847,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3514.14311487198,3286.1676563306,,,CH,China
101,2014-09-30,000630:CH,26.1900057483406,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,4079.06652991839,3286.1676563306,,,CH,China
102,2014-12-31,000630:CH,-2.91244965368331,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3790.74676753447,3286.1676563306,,,CH,China
103,2015-03-31,000630:CH,39.0813693084147,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3240.84447725117,3286.1676563306,,,CH,China
104,2015-06-30,000630:CH,86.4982916052216,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,4162.04590286538,3286.1676563306,,,CH,China
105,2015-09-30,000630:CH,43.7501984224251,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3498.56712775917,3286.1676563306,,,CH,China
106,2015-12-31,000630:CH,-91.8565886429531,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2889.11504985503,3286.1676563306,,,CH,China
107,2016-03-31,000630:CH,44.7106416800898,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2765.00244551308,3286.1676563306,,,CH,China
108,2016-06-30,000630:CH,60.4082175649805,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3610.69776909164,3286.1676563306,,,CH,China
109,2016-09-30,000630:CH,49.6787134806471,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3460.09787585072,3286.1676563306,,,CH,China
110,2016-12-31,000630:CH,47.5988225040353,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3189.84268364438,3286.1676563306,,,CH,China
111,2017-03-31,000630:CH,60.6082829967847,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2652.21607495998,3286.1676563306,,,CH,China
112,2017-06-30,000630:CH,37.5281065341126,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2936.02404106459,3286.1676563306,,,CH,China
113,2017-09-30,000630:CH,60.2800962352668,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3348.29606134595,3286.1676563306,,,CH,China
114,2017-12-31,000630:CH,60.669907461776,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3292.254483306,3286.1676563306,,,CH,China
115,2018-03-31,000630:CH,65.7708599651365,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2789.5594760798,3286.1676563306,,,CH,China
116,2018-06-30,000630:CH,135.768207930784,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3606.51669377619,3286.1676563306,,,CH,China
117,2018-09-30,000630:CH,110.457979690619,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3029.17523656673,3286.1676563306,,,CH,China
118,2018-12-31,000630:CH,31.1897682976016,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3360.54895335083,3286.1676563306,,,CH,China
119,2019-03-31,000630:CH,82.1039503405586,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3431.17395817069,3286.1676563306,,,CH,China
120,2019-06-30,000630:CH,74.7433476794995,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3466.7204083016,3286.1676563306,,,CH,China
121,2019-09-30,000630:CH,80.9687527172137,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3263.16703126325,3286.1676563306,,,CH,China
122,2019-12-31,000630:CH,40.9117412324675,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3286.1676563306,3286.1676563306,,,CH,China
123,2020-03-31,000630:CH,32.6764539732251,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,2900.88340885599,3286.1676563306,,,CH,China
124,2020-06-30,000630:CH,91.5294331839388,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3407.25263542145,3286.1676563306,,,CH,China
125,2020-09-30,000630:CH,91.7438122808409,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,3949.46209289476,3286.1676563306,,,CH,China
126,2020-12-31,000630:CH,35.1630966686873,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,4187.87205631763,3286.1676563306,,,CH,China
127,2021-03-31,000630:CH,140.685209802513,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,4945.67663908535,3286.1676563306,,,CH,China
128,2021-06-30,000630:CH,186.336877363522,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,5590.33557129463,3286.1676563306,,,CH,China
129,2021-09-30,000630:CH,262.213191405255,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,5033.69813008648,3286.1676563306,,,CH,China
130,2021-12-31,000630:CH,138.015264172578,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,4627.35241108215,3286.1676563306,,,CH,China
131,2022-03-31,000630:CH,144.38707511777,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,4945.67663908535,3286.1676563306,,,CH,China
132,2022-06-30,000630:CH,151.862204318626,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,5590.33557129463,3286.1676563306,,,CH,China
133,2022-09-30,000630:CH,159.18090265971,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,5033.69813008648,3286.1676563306,,,CH,China
134,2022-12-31,000630:CH,77.8763265882566,TONGLING NONFERROUS METALS-A,2019-12-31,40.9117412324675,4627.35241108215,3286.1676563306,,,CH,China
135,2011-12-31,000937:CH,143.862882219126,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,1317.18544138173,679.122186044876,,,CH,China
136,2012-03-31,000937:CH,203.612037114306,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,1325.51758698452,679.122186044876,,,CH,China
137,2012-06-30,000937:CH,180.045441733206,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,1269.04553042489,679.122186044876,,,CH,China
138,2012-09-30,000937:CH,100.357546899622,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,1018.75983427981,679.122186044876,,,CH,China
139,2012-12-31,000937:CH,88.4488123922027,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,1093.46474241221,679.122186044876,,,CH,China
140,2013-03-31,000937:CH,146.419630407709,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,1192.9685823909,679.122186044876,,,CH,China
141,2013-06-30,000937:CH,98.822748034871,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,1127.63932698737,679.122186044876,,,CH,China
142,2013-09-30,000937:CH,39.1818092701815,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,950.970558922999,679.122186044876,,,CH,China
143,2013-12-31,000937:CH,90.1807973932973,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,876.103783261782,679.122186044876,,,CH,China
144,2014-03-31,000937:CH,45.7496439895365,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,897.183010954642,679.122186044876,,,CH,China
145,2014-06-30,000937:CH,18.9788675877655,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,820.875391638203,679.122186044876,,,CH,China
146,2014-09-30,000937:CH,31.8331310769049,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,682.867842210507,679.122186044876,,,CH,China
147,2014-12-31,000937:CH,-26.0942492402054,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,518.922287169508,679.122186044876,,,CH,China
148,2015-03-31,000937:CH,18.5725502756182,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,564.873012433473,679.122186044876,,,CH,China
149,2015-06-30,000937:CH,-14.5532595388785,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,557.943413313006,679.122186044876,,,CH,China
150,2015-09-30,000937:CH,10.4225686228324,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,457.383858135439,679.122186044876,,,CH,China
151,2015-12-31,000937:CH,-220.860879711477,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,371.757885580935,679.122186044876,,,CH,China
152,2016-03-31,000937:CH,24.8951669711328,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,401.767038757214,679.122186044876,,,CH,China
153,2016-06-30,000937:CH,19.7634882225949,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,441.993186110383,679.122186044876,,,CH,China
154,2016-09-30,000937:CH,37.1199974387322,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,492.212810017282,679.122186044876,,,CH,China
155,2016-12-31,000937:CH,51.2050072795645,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,704.976108240089,679.122186044876,,,CH,China
156,2017-03-31,000937:CH,85.0352613688851,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,740.22534518092,679.122186044876,,,CH,China
157,2017-06-30,000937:CH,86.9254603311996,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,751.116131996778,679.122186044876,,,CH,China
158,2017-09-30,000937:CH,92.3366857636743,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,777.846876573866,679.122186044876,,,CH,China
159,2017-12-31,000937:CH,81.530534920225,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,750.905115653286,679.122186044876,,,CH,China
160,2018-03-31,000937:CH,98.4854021402285,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,842.90375629479,679.122186044876,,,CH,China
161,2018-06-30,000937:CH,112.649470646291,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,851.559819998257,679.122186044876,,,CH,China
162,2018-09-30,000937:CH,72.0905289965758,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,809.62519161019,679.122186044876,,,CH,China
163,2018-12-31,000937:CH,53.0966452324988,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,746.027392152382,679.122186044876,,,CH,China
164,2019-03-31,000937:CH,83.1556682847391,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,835.901575856832,679.122186044876,,,CH,China
165,2019-06-30,000937:CH,91.7147500823679,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,843.020200912386,679.122186044876,,,CH,China
166,2019-09-30,000937:CH,78.1085599538966,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,790.677480358928,679.122186044876,,,CH,China
167,2019-12-31,000937:CH,87.7910827780561,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,679.122186044876,679.122186044876,,,CH,China
168,2020-03-31,000937:CH,78.3769012050974,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,742.165732976764,679.122186044876,,,CH,China
169,2020-06-30,000937:CH,100.206974976148,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,736.706318576268,679.122186044876,,,CH,China
170,2020-09-30,000937:CH,86.8013085904895,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,845.768385266987,679.122186044876,,,CH,China
171,2020-12-31,000937:CH,67.1867864878629,JIZHONG ENERGY RESOURCES-A,2019-12-31,87.7910827780561,711.611186608698,679.122186044876,,,CH,China
